latitude,longitude,elevation,datetime,temp,vp,rh,tmin,tmax,trange,precip,windSpd
1.27157,-78.34153,235,2009-12-01T00:00:00Z,26.6,27.7,79.5,22,31.3,9.3,1633,0.08
1.77157,-78.34153,57,2000-01-01T00:00:00Z,25,26.4,83.3,20.8,29.3,8.5,2679,0.35
1.77157,-78.34153,57,2000-02-01T00:00:00Z,25.3,26.7,82.8,21,29.7,8.7,5647,1.02
1.77157,-78.34153,57,2000-03-01T00:00:00Z,25.6,27,82.2,21.2,30,8.8,2389,1.26
1.77157,-78.34153,57,2000-04-01T00:00:00Z,26,27.5,81.8,21.6,30.4,8.8,2721,1.13
1.77157,-78.34153,57,2000-05-01T00:00:00Z,25.4,26.9,82.9,21.2,29.6,8.4,6983,0.67
1.77157,-78.34153,57,2000-06-01T00:00:00Z,25.2,27.4,85.4,20.9,29.5,8.6,2649,0.03
1.77157,-78.34153,57,2000-07-01T00:00:00Z,24.9,25.8,81.9,20.5,29.4,8.9,3763,0.38
1.77157,-78.34153,57,2000-08-01T00:00:00Z,25.5,27.8,85.1,21.2,29.8,8.6,1275,0.01
1.77157,-78.34153,57,2000-09-01T00:00:00Z,24.9,25.5,80.9,20.7,29.2,8.5,2112,0.85
1.77157,-78.34153,57,2000-10-01T00:00:00Z,25.9,28.1,84,21.9,29.9,8,1469,1.44
1.77157,-78.34153,57,2000-11-01T00:00:00Z,25.4,28.3,87.2,21.4,29.4,8,1347,1.25
1.77157,-78.34153,57,2000-12-01T00:00:00Z,25.5,27.7,84.8,21.4,29.7,8.3,2433,1.35
1.77157,-78.34153,57,2001-01-01T00:00:00Z,25.7,26.8,81.1,21.5,30,8.5,4209,0.8
1.77157,-78.34153,57,2001-02-01T00:00:00Z,26.6,28,80.4,22.3,31,8.7,3010,1.35
1.77157,-78.34153,57,2001-03-01T00:00:00Z,25.8,27,81.2,21.4,30.2,8.8,3209,1.46
1.77157,-78.34153,57,2001-04-01T00:00:00Z,26.6,28.8,82.7,22.2,31,8.8,2245,0.75
1.77157,-78.34153,57,2001-05-01T00:00:00Z,25.7,27.7,83.8,21.5,29.9,8.4,4770,0.04
1.77157,-78.34153,57,2001-06-01T00:00:00Z,25.3,27,83.7,21,29.6,8.6,3880,0.41
1.77157,-78.34153,57,2001-07-01T00:00:00Z,25.4,27.6,85,21,29.9,8.9,1866,0.54
1.77157,-78.34153,57,2001-08-01T00:00:00Z,26.2,27.2,79.9,21.9,30.5,8.6,863,0.12
1.77157,-78.34153,57,2001-09-01T00:00:00Z,25.3,26.6,82.4,21.1,29.6,8.5,2299,0.5
1.77157,-78.34153,57,2001-10-01T00:00:00Z,26,28.1,83.6,22,30,8,1772,1.13
1.77157,-78.34153,57,2001-11-01T00:00:00Z,25.7,27.7,83.8,21.7,29.7,8,2480,1.13
1.77157,-78.34153,57,2001-12-01T00:00:00Z,25.6,28.4,86.5,21.5,29.8,8.3,2921,0.86
1.77157,-78.34153,57,2002-01-01T00:00:00Z,25.8,28.3,85.2,21.6,30.1,8.5,2275,0.6
1.77157,-78.34153,57,2002-02-01T00:00:00Z,26.5,28.7,82.9,22.2,30.9,8.7,2079,0.16
1.77157,-78.34153,57,2002-03-01T00:00:00Z,26.5,28.1,81.1,22.1,30.9,8.8,3090,0.38
1.77157,-78.34153,57,2002-04-01T00:00:00Z,26.5,29.3,84.6,22.1,30.9,8.8,3564,0.25
1.77157,-78.34153,57,2002-05-01T00:00:00Z,26.5,28.9,83.4,22.3,30.7,8.4,4160,0.34
1.77157,-78.34153,57,2002-06-01T00:00:00Z,25.3,27.6,85.5,21,29.6,8.6,4590,0.09
1.77157,-78.34153,57,2002-07-01T00:00:00Z,25.8,27.6,83,21.4,30.3,8.9,2354,0.52
1.77157,-78.34153,57,2002-08-01T00:00:00Z,25.7,27.5,83.2,21.9,29.5,7.6,2921,0.04
1.77157,-78.34153,57,2002-09-01T00:00:00Z,25.8,27.5,82.7,21.6,30.1,8.5,3322,0.25
1.77157,-78.34153,57,2002-10-01T00:00:00Z,26,28.9,85.9,23,29,6,2537,0.17
1.77157,-78.34153,57,2002-11-01T00:00:00Z,26.2,29.1,85.5,23.3,29.1,5.8,1976,0.19
1.77157,-78.34153,57,2002-12-01T00:00:00Z,26.3,29.9,87.3,23.3,29.4,6.1,2456,0.17
1.77157,-78.34153,57,2003-01-01T00:00:00Z,26.3,28.4,83,22.2,30.4,8.2,1544,0.05
1.77157,-78.34153,57,2003-02-01T00:00:00Z,26.5,28.7,82.9,22.2,30.9,8.7,2929,0.05
1.77157,-78.34153,57,2003-03-01T00:00:00Z,26.3,29.2,85.3,22.6,30,7.4,1980,0.13
1.77157,-78.34153,57,2003-04-01T00:00:00Z,26.4,29.3,85.1,22.6,30.3,7.7,3861,0.13
1.77157,-78.34153,57,2003-05-01T00:00:00Z,26.3,28.5,83.3,22.1,30.5,8.4,2659,0.23
1.77157,-78.34153,57,2003-06-01T00:00:00Z,25.2,27.2,84.8,21.1,29.4,8.3,3635,1.49
1.77157,-78.34153,57,2003-07-01T00:00:00Z,25.6,28,85.3,21.3,29.9,8.6,2086,1.51
1.77157,-78.34153,57,2003-08-01T00:00:00Z,25.4,26.4,81.3,21.1,29.7,8.6,2750,0.04
1.77157,-78.34153,57,2003-09-01T00:00:00Z,25.6,27.5,83.7,22.1,29.2,7.1,2719,0.07
1.77157,-78.34153,57,2003-10-01T00:00:00Z,25.7,28.1,85.1,22.6,28.8,6.2,3233,0.76
1.77157,-78.34153,57,2003-11-01T00:00:00Z,25.3,28.6,88.6,21.6,29.1,7.5,2176,0.76
1.77157,-78.34153,57,2003-12-01T00:00:00Z,25.7,28.5,86.3,21.7,29.8,8.1,2378,0.35
1.77157,-78.34153,57,2004-01-01T00:00:00Z,25.5,29.4,90,22.9,28.2,5.3,4176,0.71
1.77157,-78.34153,57,2004-02-01T00:00:00Z,26.4,29.5,85.7,23.3,29.5,6.2,2787,0.03
1.77157,-78.34153,57,2004-03-01T00:00:00Z,27,31.4,88,24.5,29.6,5.1,1651,0.55
1.77157,-78.34153,57,2004-04-01T00:00:00Z,26.4,29.3,85.1,22.9,30,7.1,3272,0.5
1.77157,-78.34153,57,2004-05-01T00:00:00Z,25.7,27.7,83.8,21.5,29.9,8.4,2805,1.03
1.77157,-78.34153,57,2004-06-01T00:00:00Z,25.6,28.3,86.2,22,29.3,7.3,2279,0.54
1.77157,-78.34153,57,2004-07-01T00:00:00Z,25.1,25.9,81.2,20.7,29.6,8.9,2947,0.2
1.77157,-78.34153,57,2004-08-01T00:00:00Z,25.6,27.4,83.4,21.8,29.4,7.6,1206,0.3
1.77157,-78.34153,57,2004-09-01T00:00:00Z,25.1,26.8,84.1,20.9,29.4,8.5,2587,0.56
1.77157,-78.34153,57,2004-10-01T00:00:00Z,26.4,28.1,81.6,22.4,30.4,8,2770,0.1
1.77157,-78.34153,57,2004-11-01T00:00:00Z,25.5,28.2,86.4,21.7,29.3,7.6,2192,0.16
1.77157,-78.34153,57,2004-12-01T00:00:00Z,26.1,28.5,84.2,22.3,30,7.7,2568,0.08
1.77157,-78.34153,57,2005-01-01T00:00:00Z,25.6,28.6,87.1,21.6,29.7,8.1,2565,0.5
1.77157,-78.34153,57,2005-02-01T00:00:00Z,26.3,30.5,89.1,23.3,29.3,6,3231,0.84
1.77157,-78.34153,57,2005-03-01T00:00:00Z,26.1,30.4,89.9,23.6,28.6,5,1937,0.1
1.77157,-78.34153,57,2005-04-01T00:00:00Z,26.8,30.1,85.4,23.3,30.4,7.1,2949,0.01
1.77157,-78.34153,57,2005-05-01T00:00:00Z,25.9,28.6,85.5,21.7,30.1,8.4,3889,0.14
1.77157,-78.34153,57,2005-06-01T00:00:00Z,25.5,28.2,86.4,21.9,29.2,7.3,2119,0.38
1.77157,-78.34153,57,2005-07-01T00:00:00Z,25.7,28.1,85.1,21.3,30.2,8.9,2458,0.46
1.77157,-78.34153,57,2005-08-01T00:00:00Z,25.6,26.9,81.9,21.3,29.9,8.6,2132,0.4
1.77157,-78.34153,57,2005-09-01T00:00:00Z,25.5,26.8,82.1,21.3,29.8,8.5,2194,0.86
1.77157,-78.34153,57,2005-10-01T00:00:00Z,24.9,28.1,89.2,22.1,27.7,5.6,2707,0.92
1.77157,-78.34153,57,2005-11-01T00:00:00Z,25,27.2,85.8,21.2,28.8,7.6,2109,1.39
1.77157,-78.34153,57,2005-12-01T00:00:00Z,24.9,27.9,88.6,21.1,28.8,7.7,2415,1.88
1.77157,-78.34153,57,2006-01-01T00:00:00Z,25.3,28.3,87.7,21.3,29.4,8.1,4661,1.22
1.77157,-78.34153,57,2006-02-01T00:00:00Z,25.9,28.1,84,21.6,30.3,8.7,3775,0.15
1.77157,-78.34153,57,2006-03-01T00:00:00Z,25.9,29,86.7,22.9,28.9,6,3805,1.18
1.77157,-78.34153,57,2006-04-01T00:00:00Z,26,29.3,87.1,22.6,29.5,6.9,4229,1.32
1.77157,-78.34153,57,2006-05-01T00:00:00Z,25.9,28.8,86.1,22.5,29.4,6.9,4191,0.11
1.77157,-78.34153,57,2006-06-01T00:00:00Z,25.8,28.4,85.5,22.1,29.6,7.5,5084,0.02
1.77157,-78.34153,57,2006-07-01T00:00:00Z,26,28.6,85,22.9,29.1,6.2,2416,0.42
1.77157,-78.34153,57,2006-08-01T00:00:00Z,25.9,27.4,82,22,29.8,7.8,1789,0.65
1.77157,-78.34153,57,2006-09-01T00:00:00Z,25.8,27.3,82.1,21.6,30.1,8.5,1617,0.62
1.77157,-78.34153,57,2006-10-01T00:00:00Z,25.9,28.9,86.4,22.9,28.9,6,1883,0.64
1.77157,-78.34153,57,2006-11-01T00:00:00Z,25.6,27.4,83.4,21.6,29.6,8,2204,0.98
1.77157,-78.34153,57,2006-12-01T00:00:00Z,25.8,28.4,85.5,21.9,29.8,7.9,3502,0.19
1.77157,-78.34153,57,2007-01-01T00:00:00Z,26.4,28.4,82.5,22.4,30.5,8.1,3434,0.87
1.77157,-78.34153,57,2007-02-01T00:00:00Z,26.4,28.6,83.1,22.2,30.7,8.5,2518,0.18
1.77157,-78.34153,57,2007-03-01T00:00:00Z,26.2,29,85.2,23,29.4,6.4,2432,1.45
1.77157,-78.34153,57,2007-04-01T00:00:00Z,26,29.2,86.8,22.2,29.9,7.7,3356,0.65
1.77157,-78.34153,57,2007-05-01T00:00:00Z,25.7,28.6,86.6,22.2,29.2,7,3899,0.03
1.77157,-78.34153,57,2007-06-01T00:00:00Z,25.1,28.1,88.1,21.4,28.8,7.4,2527,0.1
1.77157,-78.34153,57,2007-07-01T00:00:00Z,25.4,27.3,84.1,21,29.9,8.9,2655,0.55
1.77157,-78.34153,57,2007-08-01T00:00:00Z,24.7,25.5,81.9,20.4,29,8.6,4842,0.68
1.77157,-78.34153,57,2007-09-01T00:00:00Z,25.4,26.7,82.3,21.2,29.7,8.5,3033,0.95
1.77157,-78.34153,57,2007-10-01T00:00:00Z,24.6,27.3,88.2,21.4,27.8,6.4,3348,0.03
1.77157,-78.34153,57,2007-11-01T00:00:00Z,24.8,26.3,84,20.9,28.8,7.9,2373,1.3
1.77157,-78.34153,57,2007-12-01T00:00:00Z,24.6,27.6,89.2,20.7,28.5,7.8,3175,0.76
1.77157,-78.34153,57,2008-01-01T00:00:00Z,25.3,27.9,86.5,21.6,29.1,7.5,4737,0.97
1.77157,-78.34153,57,2008-02-01T00:00:00Z,25.5,27.6,84.5,21.4,29.7,8.3,3353,0.82
1.77157,-78.34153,57,2008-03-01T00:00:00Z,25.8,27.6,83,21.9,29.7,7.8,3256,0.78
1.77157,-78.34153,57,2008-04-01T00:00:00Z,25.8,27.3,82.1,21.4,30.2,8.8,4553,1.1
1.77157,-78.34153,57,2008-05-01T00:00:00Z,25.2,27.2,84.8,21.2,29.2,8,7750,0.56
1.77157,-78.34153,57,2008-06-01T00:00:00Z,25.3,27.8,86.2,21.3,29.3,8,5469,0.74
1.77157,-78.34153,57,2008-07-01T00:00:00Z,25.2,27.7,86.4,21,29.5,8.5,4295,1.28
1.77157,-78.34153,57,2008-08-01T00:00:00Z,25.1,25.6,80.3,20.8,29.4,8.6,4321,1.13
1.77157,-78.34153,57,2008-09-01T00:00:00Z,25.5,27.5,84.2,21.5,29.6,8.1,1381,0.26
1.77157,-78.34153,57,2008-10-01T00:00:00Z,25.5,27.7,84.8,21.8,29.3,7.5,1588,0.47
1.77157,-78.34153,57,2008-11-01T00:00:00Z,25.4,27.4,84.4,21.9,28.9,7,2384,1.72
1.77157,-78.34153,57,2008-12-01T00:00:00Z,25.3,27.8,86.2,21.9,28.8,6.9,3740,1.67
1.77157,-78.34153,57,2009-01-01T00:00:00Z,25.3,27.5,85.2,21.6,29.1,7.5,4405,0.36
1.77157,-78.34153,57,2009-02-01T00:00:00Z,25.9,27.4,82,21.6,30.3,8.7,3604,1.72
1.77157,-78.34153,57,2009-03-01T00:00:00Z,25.1,27.3,85.6,21.5,28.7,7.2,3880,0.79
1.77157,-78.34153,57,2009-04-01T00:00:00Z,26.9,29.3,82.6,22.6,31.2,8.6,1137,0.48
1.77157,-78.34153,57,2009-05-01T00:00:00Z,26.7,28.5,81.3,22.6,30.8,8.2,2496,0.89
1.77157,-78.34153,57,2009-06-01T00:00:00Z,26.4,28.2,81.9,22.3,30.5,8.2,3274,0.05
1.77157,-78.34153,57,2009-07-01T00:00:00Z,26.8,27.8,78.9,22.4,31.3,8.9,679,0.22
1.77157,-78.34153,57,2009-08-01T00:00:00Z,26.9,27.5,77.5,22.6,31.3,8.7,1355,0.34
1.77157,-78.34153,57,2009-09-01T00:00:00Z,27,27.9,78.2,22.7,31.3,8.6,1918,0.11
1.77157,-78.34153,57,2009-10-01T00:00:00Z,26.7,28.1,80.2,22.4,31,8.6,1700,0.05
1.77157,-78.34153,57,2009-11-01T00:00:00Z,26.7,28.3,80.7,22.7,30.8,8.1,1579,0.63
1.77157,-78.34153,57,2009-12-01T00:00:00Z,26.7,28.5,81.3,22.4,31.1,8.7,1939,0.02
1.27157,-77.84153,1772,2000-01-01T00:00:00Z,22.4,22.3,82.3,17.5,27.4,9.9,2305,0.78
1.27157,-77.84153,1772,2000-02-01T00:00:00Z,22.4,22.4,82.7,17.4,27.4,10,4873,0.64
1.27157,-77.84153,1772,2000-03-01T00:00:00Z,22.7,22.7,82.3,17.7,27.8,10.1,2161,0.74
1.27157,-77.84153,1772,2000-04-01T00:00:00Z,23,23.1,82.2,18,28,10,2675,0.85
1.27157,-77.84153,1772,2000-05-01T00:00:00Z,22.8,22.9,82.5,18,27.6,9.6,5651,0.31
1.27157,-77.84153,1772,2000-06-01T00:00:00Z,22.9,22.8,81.6,17.9,27.9,10,1738,0.03
1.27157,-77.84153,1772,2000-07-01T00:00:00Z,22.7,20.8,75.4,17.2,28.2,11,2523,0.01
1.27157,-77.84153,1772,2000-08-01T00:00:00Z,23.5,23,79.4,18,29,11,923,0.08
1.27157,-77.84153,1772,2000-09-01T00:00:00Z,22.8,21.1,76,17.5,28.1,10.6,1783,0.72
1.27157,-77.84153,1772,2000-10-01T00:00:00Z,23.4,24.1,83.7,18.5,28.3,9.8,1411,1.19
1.27157,-77.84153,1772,2000-11-01T00:00:00Z,23,24.5,87.2,18.4,27.7,9.3,1495,1.03
1.27157,-77.84153,1772,2000-12-01T00:00:00Z,23,23.8,84.7,18.2,27.8,9.6,2847,1.07
1.27157,-77.84153,1772,2001-01-01T00:00:00Z,23.2,22.5,79.1,18.3,28.2,9.9,1742,0.71
1.27157,-77.84153,1772,2001-02-01T00:00:00Z,24.1,23.7,78.9,19.1,29.1,10,1996,1.05
1.27157,-77.84153,1772,2001-03-01T00:00:00Z,23.1,22.7,80.3,18.1,28.2,10.1,4687,0.9
1.27157,-77.84153,1772,2001-04-01T00:00:00Z,23.8,24.5,83.1,18.8,28.8,10,2221,0.8
1.27157,-77.84153,1772,2001-05-01T00:00:00Z,23,23.5,83.6,18.2,27.8,9.6,3629,0.01
1.27157,-77.84153,1772,2001-06-01T00:00:00Z,22.8,22.4,80.7,17.8,27.8,10,2747,0.39
1.27157,-77.84153,1772,2001-07-01T00:00:00Z,23.1,22.5,79.6,17.6,28.6,11,1453,0.32
1.27157,-77.84153,1772,2001-08-01T00:00:00Z,24.1,22.2,73.9,18.6,29.6,11,671,0.07
1.27157,-77.84153,1772,2001-09-01T00:00:00Z,23.1,22.1,78.2,17.8,28.4,10.6,1894,0.34
1.27157,-77.84153,1772,2001-10-01T00:00:00Z,23.5,24.1,83.2,18.6,28.4,9.8,1852,0.75
1.27157,-77.84153,1772,2001-11-01T00:00:00Z,23.1,23.9,84.5,18.5,27.8,9.3,3047,0.77
1.27157,-77.84153,1772,2001-12-01T00:00:00Z,23,24.4,86.8,18.2,27.8,9.6,3433,0.84
1.27157,-77.84153,1772,2002-01-01T00:00:00Z,23.2,24.1,84.7,18.3,28.2,9.9,1415,0.12
1.27157,-77.84153,1772,2002-02-01T00:00:00Z,23.9,24.3,81.9,18.9,28.9,10,2375,0.06
1.27157,-77.84153,1772,2002-03-01T00:00:00Z,23.8,23.7,80.4,18.8,28.9,10.1,4366,0.18
1.27157,-77.84153,1772,2002-04-01T00:00:00Z,23.7,25.1,85.6,18.7,28.7,10,5563,0.1
1.27157,-77.84153,1772,2002-05-01T00:00:00Z,23.8,24.9,84.4,19,28.6,9.6,4030,0.23
1.27157,-77.84153,1772,2002-06-01T00:00:00Z,22.8,23.2,83.6,17.8,27.8,10,3882,0.03
1.27157,-77.84153,1772,2002-07-01T00:00:00Z,23.5,22.6,78,18,29,11,1631,0.24
1.27157,-77.84153,1772,2002-08-01T00:00:00Z,23.7,22.7,77.4,18.8,28.7,9.9,2270,0.05
1.27157,-77.84153,1772,2002-09-01T00:00:00Z,23.6,23.1,79.3,18.3,28.9,10.6,2736,0.08
1.27157,-77.84153,1772,2002-10-01T00:00:00Z,23.5,24.7,85.3,19.6,27.4,7.8,1990,0.06
1.27157,-77.84153,1772,2002-11-01T00:00:00Z,23.6,25.1,86.1,20.1,27.1,7,2420,0.24
1.27157,-77.84153,1772,2002-12-01T00:00:00Z,23.7,25.7,87.7,20,27.4,7.4,2777,0.36
1.27157,-77.84153,1772,2003-01-01T00:00:00Z,23.7,24.3,82.9,18.9,28.5,9.6,1702,0.38
1.27157,-77.84153,1772,2003-02-01T00:00:00Z,23.9,24.4,82.2,18.9,28.9,10,1921,0.29
1.27157,-77.84153,1772,2003-03-01T00:00:00Z,23.7,24.9,84.9,19.4,28,8.6,1836,0.01
1.27157,-77.84153,1772,2003-04-01T00:00:00Z,23.5,25.1,86.7,19.1,27.9,8.8,3740,0.21
1.27157,-77.84153,1772,2003-05-01T00:00:00Z,23.6,24.7,84.8,18.8,28.4,9.6,1522,0.23
1.27157,-77.84153,1772,2003-06-01T00:00:00Z,22.7,22.9,83,17.9,27.6,9.7,2250,1.26
1.27157,-77.84153,1772,2003-07-01T00:00:00Z,23.2,23,80.9,17.9,28.6,10.7,787,1.17
1.27157,-77.84153,1772,2003-08-01T00:00:00Z,23.4,21.6,75,17.9,28.9,11,2137,0.03
1.27157,-77.84153,1772,2003-09-01T00:00:00Z,23.5,23.1,79.7,19,28.1,9.1,2239,0.21
1.27157,-77.84153,1772,2003-10-01T00:00:00Z,23.3,24.1,84.2,19.3,27.3,8,3001,0.8
1.27157,-77.84153,1772,2003-11-01T00:00:00Z,22.7,24.9,90.2,18.3,27.1,8.8,3341,0.79
1.27157,-77.84153,1772,2003-12-01T00:00:00Z,23.1,24.5,86.6,18.4,27.8,9.4,2455,0.34
1.27157,-77.84153,1772,2004-01-01T00:00:00Z,22.8,25.3,91.1,19.6,26.1,6.5,2923,0.21
1.27157,-77.84153,1772,2004-02-01T00:00:00Z,23.7,25,85.3,20,27.4,7.4,2434,0.08
1.27157,-77.84153,1772,2004-03-01T00:00:00Z,24.3,26.9,88.5,21.2,27.5,6.3,1306,0.35
1.27157,-77.84153,1772,2004-04-01T00:00:00Z,23.5,25.1,86.7,19.4,27.6,8.2,4324,0.25
1.27157,-77.84153,1772,2004-05-01T00:00:00Z,23,23.6,84,18.2,27.8,9.6,2212,0.57
1.27157,-77.84153,1772,2004-06-01T00:00:00Z,23,23.7,84.3,18.7,27.3,8.6,1278,0.12
1.27157,-77.84153,1772,2004-07-01T00:00:00Z,22.8,20.8,74.9,17.3,28.3,11,1606,0.05
1.27157,-77.84153,1772,2004-08-01T00:00:00Z,23.6,22.4,76.9,18.7,28.6,9.9,938,0.5
1.27157,-77.84153,1772,2004-09-01T00:00:00Z,23,22.3,79.3,17.7,28.3,10.6,2131,0.55
1.27157,-77.84153,1772,2004-10-01T00:00:00Z,24,24.1,80.7,19.1,28.9,9.8,3310,0.29
1.27157,-77.84153,1772,2004-11-01T00:00:00Z,23,24.5,87.2,18.6,27.5,8.9,3506,0.34
1.27157,-77.84153,1772,2004-12-01T00:00:00Z,23.5,24.5,84.6,19,28,9,3248,0.44
1.27157,-77.84153,1772,2005-01-01T00:00:00Z,23.1,24.6,87,18.4,27.9,9.5,2259,0.35
1.27157,-77.84153,1772,2005-02-01T00:00:00Z,23.8,26,88.2,20.3,27.4,7.1,2610,0.53
1.27157,-77.84153,1772,2005-03-01T00:00:00Z,23.4,26.1,90.6,20.4,26.5,6.1,1839,0.16
1.27157,-77.84153,1772,2005-04-01T00:00:00Z,24,25.7,86.1,20,28.1,8.1,3223,0.07
1.27157,-77.84153,1772,2005-05-01T00:00:00Z,23.2,24.9,87.5,18.4,28,9.6,1806,0.09
1.27157,-77.84153,1772,2005-06-01T00:00:00Z,23.1,23.8,84.2,18.8,27.4,8.6,1674,0
1.27157,-77.84153,1772,2005-07-01T00:00:00Z,23.5,23.1,79.7,18,29,11,789,0.22
1.27157,-77.84153,1772,2005-08-01T00:00:00Z,23.5,22,76,18,29,11,1657,0.03
1.27157,-77.84153,1772,2005-09-01T00:00:00Z,23.4,22.4,77.8,18.1,28.7,10.6,1807,0.39
1.27157,-77.84153,1772,2005-10-01T00:00:00Z,22.5,24.1,88.4,18.9,26.2,7.3,3428,0.94
1.27157,-77.84153,1772,2005-11-01T00:00:00Z,22.5,23.4,85.8,18.1,27,8.9,2645,0.94
1.27157,-77.84153,1772,2005-12-01T00:00:00Z,22.3,23.9,88.7,17.8,26.8,9,4558,1.46
1.27157,-77.84153,1772,2006-01-01T00:00:00Z,22.7,24.2,87.7,18,27.5,9.5,4185,0.82
1.27157,-77.84153,1772,2006-02-01T00:00:00Z,23.3,23.8,83.2,18.3,28.3,10,2672,0.4
1.27157,-77.84153,1772,2006-03-01T00:00:00Z,23.2,24.7,86.8,19.6,26.8,7.2,4480,0.89
1.27157,-77.84153,1772,2006-04-01T00:00:00Z,23.2,25.1,88.2,19.2,27.2,8,3814,0.92
1.27157,-77.84153,1772,2006-05-01T00:00:00Z,23.2,24.6,86.5,19.2,27.2,8,1176,0.07
1.27157,-77.84153,1772,2006-06-01T00:00:00Z,23.3,23.8,83.2,18.9,27.7,8.8,2446,0.19
1.27157,-77.84153,1772,2006-07-01T00:00:00Z,23.8,23.6,80,19.7,27.9,8.2,1478,0.1
1.27157,-77.84153,1772,2006-08-01T00:00:00Z,23.8,22.4,75.9,18.8,28.9,10.1,1391,0.63
1.27157,-77.84153,1772,2006-09-01T00:00:00Z,23.7,22.9,78.1,18.4,29,10.6,1332,0.26
1.27157,-77.84153,1772,2006-10-01T00:00:00Z,23.5,24.7,85.3,19.6,27.4,7.8,2251,0.25
1.27157,-77.84153,1772,2006-11-01T00:00:00Z,23.1,23.5,83.1,18.5,27.8,9.3,3207,0.39
1.27157,-77.84153,1772,2006-12-01T00:00:00Z,23.2,24.5,86.1,18.6,27.8,9.2,3390,0.59
1.27157,-77.84153,1772,2007-01-01T00:00:00Z,23.9,24.3,81.9,19.2,28.7,9.5,2673,0.88
1.27157,-77.84153,1772,2007-02-01T00:00:00Z,23.9,24.2,81.6,19,28.8,9.8,1619,0.14
1.27157,-77.84153,1772,2007-03-01T00:00:00Z,23.5,24.7,85.3,19.7,27.3,7.6,2409,1.02
1.27157,-77.84153,1772,2007-04-01T00:00:00Z,23.3,25,87.4,18.9,27.8,8.9,3261,0.54
1.27157,-77.84153,1772,2007-05-01T00:00:00Z,23,24.6,87.5,19,27.1,8.1,2318,0.14
1.27157,-77.84153,1772,2007-06-01T00:00:00Z,22.6,23.7,86.4,18.3,27,8.7,1679,0.19
1.27157,-77.84153,1772,2007-07-01T00:00:00Z,23.1,22.3,78.9,17.6,28.6,11,1274,0.49
1.27157,-77.84153,1772,2007-08-01T00:00:00Z,22.6,20.7,75.5,17.1,28.1,11,3763,0.48
1.27157,-77.84153,1772,2007-09-01T00:00:00Z,23.2,22.2,78,17.9,28.5,10.6,2499,0.59
1.27157,-77.84153,1772,2007-10-01T00:00:00Z,22.1,23.3,87.6,18,26.2,8.2,5747,0.18
1.27157,-77.84153,1772,2007-11-01T00:00:00Z,22.2,22.5,84,17.6,26.8,9.2,2751,0.85
1.27157,-77.84153,1772,2007-12-01T00:00:00Z,22,23.8,90,17.5,26.6,9.1,3700,0.74
1.27157,-77.84153,1772,2008-01-01T00:00:00Z,22.7,23.7,85.9,18.3,27.1,8.8,3963,0.63
1.27157,-77.84153,1772,2008-02-01T00:00:00Z,22.9,23.2,83.1,18.1,27.7,9.6,3343,0.69
1.27157,-77.84153,1772,2008-03-01T00:00:00Z,23.1,23.2,82.1,18.6,27.7,9.1,5021,0.52
1.27157,-77.84153,1772,2008-04-01T00:00:00Z,23,23.1,82.2,18,28,10,6019,0.65
1.27157,-77.84153,1772,2008-05-01T00:00:00Z,22.5,23.2,85.1,18,27.1,9.1,6353,0.56
1.27157,-77.84153,1772,2008-06-01T00:00:00Z,22.8,23.3,83.9,18.2,27.5,9.3,1044,0.47
1.27157,-77.84153,1772,2008-07-01T00:00:00Z,23,22.8,81.1,17.8,28.3,10.5,3124,1.07
1.27157,-77.84153,1772,2008-08-01T00:00:00Z,23,20.9,74.4,17.5,28.5,11,3595,1
1.27157,-77.84153,1772,2008-09-01T00:00:00Z,23.3,23.1,80.7,18.3,28.4,10.1,936,0.29
1.27157,-77.84153,1772,2008-10-01T00:00:00Z,23,23.7,84.3,18.4,27.7,9.3,2265,0.46
1.27157,-77.84153,1772,2008-11-01T00:00:00Z,22.8,23.5,84.6,18.7,27,8.3,4180,1.2
1.27157,-77.84153,1772,2008-12-01T00:00:00Z,22.7,23.9,86.6,18.6,26.8,8.2,2948,1.24
1.27157,-77.84153,1772,2009-01-01T00:00:00Z,22.7,23.3,84.4,18.3,27.1,8.8,4078,0.34
1.27157,-77.84153,1772,2009-02-01T00:00:00Z,23.4,23,79.9,18.4,28.4,10,3091,1.04
1.27157,-77.84153,1772,2009-03-01T00:00:00Z,22.3,22.8,84.6,18.1,26.5,8.4,4786,0.48
1.27157,-77.84153,1772,2009-04-01T00:00:00Z,24.2,25.1,83.1,19.3,29.1,9.8,786,0.44
1.27157,-77.84153,1772,2009-05-01T00:00:00Z,24,24.4,81.7,19.3,28.7,9.4,1666,0.41
1.27157,-77.84153,1772,2009-06-01T00:00:00Z,23.9,23.7,79.9,19.1,28.7,9.6,2279,0.17
1.27157,-77.84153,1772,2009-07-01T00:00:00Z,24.5,22.8,74.1,19,30,11,350,0.48
1.27157,-77.84153,1772,2009-08-01T00:00:00Z,24.8,22.7,72.5,19.3,30.4,11.1,993,0.25
1.27157,-77.84153,1772,2009-09-01T00:00:00Z,24.9,23.3,74,19.6,30.3,10.7,1272,0.02
1.27157,-77.84153,1772,2009-10-01T00:00:00Z,24.3,24.1,79.3,19.1,29.6,10.5,1921,0.07
1.27157,-77.84153,1772,2009-11-01T00:00:00Z,24.3,24.5,80.6,19.6,29.1,9.5,1926,0.6
